-4.501930996775627136e-02,-1.721853204071521759e-02,-1.763068325817584991e-02,-1.007048995234072208e-03,-5.572246760129928589e-02,2.022695913910865784e-02,8.829645812511444092e-02,4.731953889131546021e-02,5.389813706278800964e-02,-2.759195677936077118e-02,-6.674592941999435425e-02,4.733261838555335999e-02,6.619721651077270508e-02,-1.284013874828815460e-02,5.007757619023323059e-02,7.330207526683807373e-02,6.029902771115303040e-02,3.749272972345352173e-02,8.675117045640945435e-03,8.763315528631210327e-02,-1.482645887881517410e-02,-3.908589854836463928e-02,1.716759800910949707e-02,6.103530060499906540e-03,1.580037549138069153e-02,3.267101570963859558e-02,-1.173411874333396554e-04,-2.811578847467899323e-02,-5.285138636827468872e-02,-6.521633267402648926e-02,8.245394378900527954e-02,-8.713876828551292419e-03,6.176270171999931335e-02,2.243536151945590973e-02,-5.620555579662322998e-02,-3.329829080030322075e-03,-7.236494868993759155e-02,-1.307667884975671768e-02,7.083015888929367065e-02,2.098624594509601593e-02,5.644236877560615540e-02,-2.888841554522514343e-02,-4.594364762306213379e-02,-3.933312371373176575e-02,-5.926371365785598755e-02,-6.141975522041320801e-03,-1.907661743462085724e-02,-5.347027257084846497e-02,5.971309263259172440e-03,-5.273752287030220032e-02,-6.113436445593833923e-02,6.796368956565856934e-02,-9.847110137343406677e-03,4.973991587758064270e-02,-3.050454519689083099e-02,8.387553691864013672e-02,-4.592154547572135925e-02,-5.622102320194244385e-02,-3.155044466257095337e-02,9.312160545960068703e-04,-2.786925062537193298e-03,-5.494523793458938599e-03,-7.099681347608566284e-02,9.302075952291488647e-02
-6.993366777896881104e-02,6.499958038330078125e-02,3.714125975966453552e-02,-2.555675990879535675e-02,6.788317859172821045e-02,-3.640828281641006470e-02,-7.250739634037017822e-02,-6.792874634265899658e-02,-1.218033302575349808e-02,7.745184749364852905e-02,-3.273453935980796814e-02,-2.695344947278499603e-02,-7.345450110733509064e-03,6.131136789917945862e-03,-1.341762952506542206e-02,-7.048319280147552490e-02,6.395313143730163574e-02,9.994228929281234741e-02,-4.805459640920162201e-03,2.312202565371990204e-02,-3.364026919007301331e-02,9.108298271894454956e-02,-9.733885526657104492e-02,-1.071961000561714172e-01,-5.278300493955612183e-02,1.829388178884983063e-02,-1.853197999298572540e-02,-1.096734926104545593e-01,-3.502869606018066406e-02,-4.185545071959495544e-02,-1.055560111999511719e-01,-7.144174724817276001e-02,-4.900451749563217163e-02,2.944486774504184723e-02,-1.031231656670570374e-01,-1.017925664782524109e-01,-8.978112787008285522e-02,-7.816042751073837280e-02,3.336091339588165283e-02,1.473267097026109695e-02,4.766024183481931686e-03,6.419184803962707520e-02,-1.137273851782083511e-02,3.979396820068359375e-02,-9.834554046392440796e-03,-9.912046603858470917e-03,-5.910827219486236572e-02,-9.331375360488891602e-02,-7.653769850730895996e-02,-7.336977869272232056e-02,-6.945469230413436890e-02,-6.433380395174026489e-02,5.115334689617156982e-02,6.865812093019485474e-02,-4.969665780663490295e-02,7.968457043170928955e-02,-1.267891936004161835e-02,-4.082529246807098389e-02,-9.046998620033264160e-02,-4.155609756708145142e-02,-8.189198374748229980e-02,-4.923782870173454285e-02,-1.054686978459358215e-01,4.507087171077728271e-02
9.357073903083801270e-02,5.885304138064384460e-02,-4.529873654246330261e-02,-6.527276337146759033e-02,-4.876337200403213501e-02,1.665126532316207886e-02,1.055275462567806244e-02,-9.717014431953430176e-02,-3.411661460995674133e-02,-6.671334803104400635e-02,-6.166324391961097717e-02,-5.542986840009689331e-02,3.866061195731163025e-02,-1.020676363259553909e-02,-3.672163933515548706e-02,-5.321079492568969727e-02,2.159033901989459991e-02,3.342388942837715149e-02,1.379296649247407913e-02,-7.805505394935607910e-02,-1.007643416523933411e-01,4.235916584730148315e-02,-6.767794489860534668e-02,-3.897220268845558167e-02,-4.447933286428451538e-02,-3.668626397848129272e-02,-4.530351608991622925e-02,-8.178418874740600586e-02,-7.376068085432052612e-02,4.206531494855880737e-02,-9.532128274440765381e-02,8.729635924100875854e-02,3.649384155869483948e-02,5.503225326538085938e-02,-8.665070869028568268e-03,-6.235792115330696106e-02,-5.192342773079872131e-02,-3.736300766468048096e-02,-6.175141036510467529e-02,6.955676525831222534e-02,2.343433536589145660e-02,-5.832655355334281921e-02,-3.070986829698085785e-03,-5.306352302432060242e-02,-7.807525992393493652e-02,3.954737260937690735e-02,-6.380608677864074707e-02,-6.436719000339508057e-02,-1.480105705559253693e-02,6.250149104744195938e-03,-3.728656843304634094e-02,-6.993907690048217773e-02,2.940149419009685516e-02,-8.062019944190979004e-02,-9.395031258463859558e-03,4.112778231501579285e-02,5.720367282629013062e-02,-6.785741448402404785e-02,-1.572689414024353027e-02,3.253860771656036377e-02,-3.307006880640983582e-02,-9.954310022294521332e-03,1.054033450782299042e-02,-4.246387630701065063e-02
3.185135126113891602e-02,2.388713508844375610e-02,-1.084032584913074970e-03,-7.247912138700485229e-02,6.683403253555297852e-02,7.370190322399139404e-02,9.383756667375564575e-03,-4.145793616771697998e-02,5.941005423665046692e-02,1.619963534176349640e-02,-1.010019704699516296e-02,-4.369738325476646423e-02,-4.340762738138437271e-03,-6.648222915828227997e-03,8.889817446470260620e-02,2.581052109599113464e-02,-9.907309710979461670e-02,8.698897063732147217e-02,3.031595796346664429e-02,5.215748026967048645e-02,-7.284107618033885956e-03,3.971349447965621948e-02,-8.587124198675155640e-02,-2.606870420277118683e-02,9.435187280178070068e-02,4.563149064779281616e-02,-9.463296085596084595e-02,-7.251409115269780159e-04,-6.115675345063209534e-02,2.662170305848121643e-02,-5.469987168908119202e-02,1.231486210599541664e-03,6.117001175880432129e-02,-6.988390168771729805e-07,-5.879700556397438049e-02,-8.747120201587677002e-02,7.995504885911941528e-03,-1.102172583341598511e-01,9.093500673770904541e-03,5.494982376694679260e-02,2.311211265623569489e-02,-5.500657111406326294e-02,-6.126355379819869995e-02,9.083945304155349731e-02,-4.218782112002372742e-02,-7.199694216251373291e-02,-1.076385229825973511e-01,-8.457966148853302002e-02,3.050295077264308929e-02,-8.312878012657165527e-02,8.655055612325668335e-02,-5.764125287532806396e-02,5.410577356815338135e-02,5.789113417267799377e-02,-7.960833609104156494e-02,5.281536653637886047e-02,-1.329252962023019791e-02,-6.807572394609451294e-02,-5.736365169286727905e-02,3.866023197770118713e-02,-9.255159646272659302e-02,-8.835852891206741333e-02,-9.241814166307449341e-02,-1.203139219433069229e-02
2.177721820771694183e-02,4.034676775336265564e-02,-3.584444895386695862e-02,-1.592164114117622375e-02,-5.543086677789688110e-02,8.262410014867782593e-02,6.784511357545852661e-02,8.181827515363693237e-02,-3.263322263956069946e-02,-5.863432213664054871e-02,3.922708332538604736e-02,3.094042465090751648e-02,-1.024472191929817200e-01,4.168352112174034119e-03,-4.779844358563423157e-02,3.728542104363441467e-02,2.383893914520740509e-02,-1.951103657484054565e-02,-6.237395573407411575e-03,-1.473898906260728836e-02,3.223010897636413574e-02,-2.969657070934772491e-02,1.459881663322448730e-02,5.331786349415779114e-02,3.291284292936325073e-02,-7.773626130074262619e-03,1.645670644938945770e-02,6.007426418364048004e-03,5.606824532151222229e-02,-6.080830097198486328e-02,4.550080746412277222e-02,-3.677601739764213562e-02,1.392766367644071579e-02,-4.065902903676033020e-03,-4.145044088363647461e-02,1.053083222359418869e-02,8.846608921885490417e-03,4.166828468441963196e-02,-2.280753292143344879e-02,4.970270395278930664e-02,-6.243429705500602722e-02,-1.066715121851302683e-04,6.897315382957458496e-02,-6.927108392119407654e-03,4.889335855841636658e-02,9.925557300448417664e-03,6.668412685394287109e-02,-3.617335169110447168e-04,-3.026139549911022186e-02,7.684028241783380508e-03,-4.671779274940490723e-02,4.516153782606124878e-02,-6.455046683549880981e-02,4.487093247007578611e-04,8.742526988498866558e-04,7.159993797540664673e-02,-2.457318454980850220e-02,2.904016582760959864e-04,8.406501263380050659e-02,3.356799483299255371e-02,8.930163085460662842e-02,-4.685949906706809998e-02,4.471253231167793274e-02,4.223795235157012939e-02
-3.647249191999435425e-02,-5.384486913681030273e-02,-7.874165661633014679e-03,1.063071563839912415e-02,3.067684359848499298e-02,-5.180868878960609436e-02,-2.035829424858093262e-02,-7.059890031814575195e-02,-9.280242770910263062e-02,7.347650825977325439e-02,-6.424319744110107422e-02,-9.893751703202724457e-03,-2.827623393386602402e-04,1.876928471028804779e-02,3.282391652464866638e-02,-4.154290631413459778e-02,2.508092857897281647e-02,4.121607542037963867e-02,9.161019325256347656e-02,-2.594748884439468384e-02,1.540817134082317352e-02,5.549004301428794861e-02,1.435971911996603012e-02,-6.244318094104528427e-03,-8.374532312154769897e-02,-5.604144185781478882e-02,-3.801913000643253326e-03,2.928043156862258911e-02,1.155688893049955368e-02,-4.623138904571533203e-02,-3.679081425070762634e-02,5.905590578913688660e-02,7.404348254203796387e-02,5.606278032064437866e-02,5.428629461675882339e-03,2.968154661357402802e-02,1.022625830955803394e-03,1.462337467819452286e-02,-2.349577099084854126e-02,6.170184817165136337e-03,-5.503199249505996704e-02,4.858319088816642761e-02,4.428465291857719421e-02,3.128897771239280701e-02,-3.236672282218933105e-02,-4.540686309337615967e-02,2.710686437785625458e-02,6.607338786125183105e-03,-6.723443418741226196e-02,5.826780945062637329e-02,3.934188932180404663e-02,2.479958720505237579e-02,2.961853891611099243e-02,3.890976309776306152e-02,-2.349676750600337982e-02,2.024840796366333961e-03,-4.570758715271949768e-02,-1.886384747922420502e-02,-8.917656727135181427e-03,7.643886841833591461e-03,1.131187379360198975e-02,-8.364365994930267334e-02,-2.286576107144355774e-02,-5.206025764346122742e-02
-5.572022497653961182e-02,-2.173448540270328522e-02,3.495967015624046326e-02,-1.905105449259281158e-02,-5.885703861713409424e-02,4.644910246133804321e-02,2.451538853347301483e-02,7.224992662668228149e-02,2.143954858183860779e-02,-6.468790024518966675e-02,-7.109246402978897095e-02,6.685224827378988266e-03,-5.874396488070487976e-02,-7.639852911233901978e-02,-1.757570728659629822e-02,1.789175090380012989e-03,-5.347606167197227478e-02,-1.766105554997920990e-02,5.144893378019332886e-02,-6.805175542831420898e-02,3.922696411609649658e-02,4.096533171832561493e-03,6.747913360595703125e-02,-2.404997684061527252e-02,-5.651361495256423950e-02,3.770244121551513672e-02,4.509275034070014954e-02,4.979912936687469482e-02,-2.350348979234695435e-02,-8.350176364183425903e-02,2.947119995951652527e-02,-1.186941936612129211e-02,-7.631912827491760254e-02,-4.801897332072257996e-02,7.670637220144271851e-02,-2.107555419206619263e-02,-1.019575260579586029e-02,7.382874935865402222e-02,-2.021636441349983215e-02,-2.555391192436218262e-02,-5.884191393852233887e-02,4.793689399957656860e-02,-7.245934754610061646e-02,-6.737540662288665771e-02,-5.110707506537437439e-02,-1.030902341008186340e-01,-5.469955876469612122e-02,-1.978451013565063477e-02,-6.648872047662734985e-02,4.651664942502975464e-02,-6.440094113349914551e-02,-5.052749440073966980e-02,2.419232390820980072e-02,7.960022240877151489e-02,-1.136405020952224731e-02,-2.467046678066253662e-02,-7.053749263286590576e-02,5.006360635161399841e-02,5.031746998429298401e-02,1.529044192284345627e-02,-1.290660724043846130e-02,-9.286256507039070129e-03,3.416320681571960449e-02,-5.294736474752426147e-02
-7.810025126673281193e-04,-3.774642199277877808e-02,-4.940981045365333557e-02,-2.522026747465133667e-02,5.140002444386482239e-02,-7.582795619964599609e-02,-5.636566877365112305e-02,-4.894196614623069763e-02,9.148933738470077515e-02,-5.473756045103073120e-02,-7.741066068410873413e-02,-3.546995669603347778e-02,8.597323298454284668e-02,-4.929795116186141968e-02,-5.207181721925735474e-02,-7.649942487478256226e-02,-9.014710038900375366e-02,4.791678860783576965e-02,1.996902935206890106e-02,1.086074486374855042e-01,-6.166500970721244812e-02,-2.735760249197483063e-02,-5.213791131973266602e-02,-6.642514467239379883e-02,-3.672578930854797363e-02,-3.925456479191780090e-02,-8.232308179140090942e-02,-6.542713940143585205e-02,-5.536205694079399109e-02,7.426112145185470581e-02,-6.594901531934738159e-02,1.480996888130903244e-02,-2.924442058429121971e-03,2.329985797405242920e-02,-1.939982920885086060e-02,-6.224555894732475281e-02,-4.707517102360725403e-03,-4.069858789443969727e-02,1.986674405634403229e-02,4.147991538047790527e-02,3.095863014459609985e-02,-8.238339424133300781e-02,1.174701284617185593e-02,4.261451959609985352e-02,-6.298177689313888550e-02,-8.644458651542663574e-02,9.952752850949764252e-03,-3.932806104421615601e-02,8.697070181369781494e-02,-3.475106880068778992e-02,-1.099644415080547333e-02,-7.906170934438705444e-02,-1.375100202858448029e-02,-7.827021926641464233e-02,3.703542519360780716e-03,8.094984292984008789e-02,7.259753532707691193e-03,-8.917514979839324951e-02,1.149957161396741867e-02,1.080980873666703701e-03,-8.303623646497726440e-02,-3.693952038884162903e-02,-1.698669604957103729e-02,2.322291024029254913e-02
-7.314433157444000244e-02,-5.789372324943542480e-02,-7.226589322090148926e-02,-5.742335692048072815e-02,-4.418905079364776611e-02,5.844522267580032349e-02,-1.722100935876369476e-02,-1.268454361706972122e-04,3.245700523257255554e-02,-5.869225040078163147e-02,4.722189903259277344e-02,-4.042041301727294922e-02,4.874024167656898499e-02,2.971893548965454102e-02,5.181294307112693787e-02,-5.298179015517234802e-02,-7.507222145795822144e-02,5.309875681996345520e-02,-8.381990343332290649e-02,2.080874145030975342e-02,7.162128388881683350e-02,5.096932873129844666e-02,6.028841063380241394e-02,3.777592210099101067e-03,3.622103109955787659e-02,3.544124215841293335e-02,-4.768856242299079895e-02,5.542890354990959167e-02,3.581796586513519287e-02,5.906951427459716797e-02,3.527323156595230103e-02,2.293427847325801849e-02,5.723091959953308105e-02,7.287127524614334106e-02,-6.614689528942108154e-02,2.060446329414844513e-02,-8.348113298416137695e-02,4.293546080589294434e-03,-4.568742215633392334e-02,3.423766046762466431e-02,-6.492368131875991821e-02,9.907472133636474609e-02,7.767666131258010864e-02,7.015062868595123291e-02,4.391257464885711670e-02,1.342193875461816788e-02,-1.066144462674856186e-02,-6.339923292398452759e-02,-4.513638839125633240e-02,4.774026572704315186e-03,2.857505157589912415e-02,-6.751603633165359497e-02,5.254226922988891602e-02,1.133326068520545959e-02,-4.437271878123283386e-02,-5.143209919333457947e-02,-2.331379987299442291e-02,8.578684180974960327e-02,1.067239046096801758e-02,8.897278457880020142e-02,6.940357387065887451e-02,-1.484939083456993103e-02,3.100001439452171326e-02,2.204662375152111053e-02
-1.144740544259548187e-02,-3.268450871109962463e-02,7.560520898550748825e-03,4.655955731868743896e-02,-1.977062039077281952e-02,2.323384024202823639e-02,9.993275254964828491e-02,-1.862240396440029144e-02,5.005810409784317017e-02,-2.610094472765922546e-02,-4.203647747635841370e-02,8.248825371265411377e-02,3.105748072266578674e-02,4.758902266621589661e-02,-8.916999399662017822e-02,-9.690533392131328583e-03,-9.454600512981414795e-02,8.423100225627422333e-03,2.182571403682231903e-02,1.301779132336378098e-02,9.280356764793395996e-02,-3.659940138459205627e-02,5.362149700522422791e-02,7.611217349767684937e-02,1.961924880743026733e-02,-6.282383948564529419e-02,4.341081902384757996e-02,9.851578623056411743e-02,6.988084316253662109e-02,3.894129768013954163e-02,4.073859751224517822e-02,-7.660048454999923706e-02,8.897035382688045502e-03,-5.359071120619773865e-02,2.790076832752674818e-04,9.898145496845245361e-02,4.608017206192016602e-02,5.917054787278175354e-02,3.027064958587288857e-03,5.224042758345603943e-02,-5.519597604870796204e-02,-8.945759618654847145e-04,1.249686349183320999e-02,-3.915979713201522827e-02,8.756716549396514893e-02,2.307442016899585724e-02,8.929404616355895996e-02,7.768470793962478638e-03,-1.434499770402908325e-02,7.367160171270370483e-02,-3.000106103718280792e-02,7.275476306676864624e-02,-5.830464512109756470e-02,1.833915710449218750e-02,-5.537190940231084824e-03,-3.030146099627017975e-02,-5.139013007283210754e-02,8.625124394893646240e-02,6.217676401138305664e-02,-2.460519038140773773e-02,-4.524308256804943085e-03,7.823940366506576538e-02,-4.917515441775321960e-03,-5.732145532965660095e-02
